brunch,dart,detail,entertain,favourite,garden,history,late,music,pool,pub_identity,quiz,review_deletion,review_identity,roast,sport
False,False,Occasional quiz night,False,False,False,False,False,False,False,5e6c0404-de66-4167-8f0c-63779e77f5e6,True,False,25dca10f-dc78-41e0-b5b1-9fb4845a5f52,False,True
False,False,Thur 8pm quiz. Outdoor seating,False,False,False,False,False,True,False,7bd3195f-3656-449e-9e63-38076f59a001,True,False,aacfe646-65e9-4a77-9365-c0f3aff370a9,True,True
False,False,Traditional pub,False,False,True,False,False,False,False,20206090-61e3-4258-9023-955f54ed7ebc,False,False,d3712e2f-dc9d-4932-8018-769c741dc311,True,True
False,False,Mon quiz. Wed-Sun live music and DJs,False,False,True,False,True,True,False,30076bbc-f118-4716-a74c-156b7ec256a5,True,False,b904c9a6-ef80-4d1b-b4d6-819692bc3e8d,False,False
False,False,Outdoor seating,False,False,False,False,True,False,False,5cffa610-605f-4308-a3af-4026fb1b6898,False,False,87376199-264d-4f12-85b6-1fde0c1e33ea,False,True
False,False,Thur open mic. Sat live music. Sun 7pm quiz,True,False,True,False,True,True,False,b3535775-8013-4c4e-b5ff-a83d05668a2c,True,False,0a6149b2-10bd-43c1-b8db-f51332d5ce20,True,True
False,False,Riverside pub,False,False,True,False,False,False,False,22a054c1-2fa8-43e4-8e8b-d871ef06775e,False,False,74ab583b-22a6-43e5-8bad-fdb418ba508b,True,False
False,False,Riverside pub,False,False,True,False,False,False,False,565e8b02-df6d-45f9-8e9c-8a37dcebedd8,False,False,dbc5de4d-0d9b-4e6b-bd55-db9f85e67819,False,False
False,True,Traditional pub,False,False,False,False,False,False,True,f729fee1-c655-47be-bdef-4278fdb7c3e5,False,False,6c622efb-5bfc-4574-a940-299a6032395d,False,True
False,False,Irish live music and pizza,False,False,False,False,False,True,False,8d85b0e1-fe2f-4aa9-b6cb-6c07e1531653,False,False,0da34778-579c-499b-b332-c0a34dbf6a4a,False,True
True,False,Tue 8pm quiz,False,False,True,False,False,False,False,5bed5842-4c53-4d3e-9d25-470516b5436c,True,False,4e63250b-a90a-4b39-a0a3-5d874a0ef893,True,False
False,False,Occasional quiz night,False,False,True,True,False,False,False,1271097e-084d-4fe9-a4fa-753df9ad1268,True,False,f07fec68-e45e-4c80-897a-9c1730630fb6,False,True
False,False,Pub with accommodation,False,False,True,False,False,False,False,c6a3924f-4677-41aa-8abb-b6f330655602,False,False,5c840041-7a20-4bb8-a95c-f665f8a16765,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,34884411-b1fd-4746-9d3d-790d803464ed,False,False,76e0745e-5af4-4066-b631-56c3bb6ca498,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,e660f5e3-b9f5-4dd8-90ef-0ecc6c87a15c,False,False,f5b2b247-c93d-412b-b742-0fc4c3462e5d,True,False
False,False,Traditional pub,False,False,False,False,False,False,False,2be39d69-a818-4c2d-9b58-bec09e585032,False,False,9a888cae-37dd-446f-967b-3a8c22f59fcc,True,True
False,False,Classic pub,False,False,False,False,False,False,False,750ef292-6c3d-4163-a41a-afa50ff3bc3c,False,False,c5d2c822-3ccf-4cd2-a673-03fdbe937b3e,True,False
False,False,Dining room,False,False,False,False,False,False,False,37f513bc-6222-467a-a455-525df9d58d30,False,False,fed4643d-531a-40be-a5de-0240c56319c7,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,bcc7baad-dc82-445e-9fd1-8016f441f5a1,False,False,f44e7ce3-68fe-4454-a401-ef466d9105f0,True,False
False,False,Occasional karaoke,True,False,False,False,False,False,False,7394702a-c9d9-4e58-9a9c-7d2d5f06c083,False,False,959dc77a-59ae-4ada-ba4f-4fe5de2007e9,False,True
False,False,Pub with fine dining. Outdoor seating,False,False,False,False,False,False,False,00578cd5-83ea-4e42-941e-347298312015,False,False,19e38f63-034e-4720-992b-03f39f14acfe,True,False
False,False,Weatherspoons,False,False,True,False,True,False,False,a0c4ae53-2f88-4072-93a6-b13da9412fe9,False,False,bb0d0aa2-51bd-4ec8-a264-6450cab7b476,False,False
False,True,Irish bar,False,False,True,False,True,False,False,3be7b977-74f7-4aac-ac24-387e4eeafb4f,False,False,ee5ea974-9f32-4512-9f23-5725576fc433,False,True
False,False,Traditional pub,False,False,False,False,False,False,False,3a8a9c75-157f-42f4-8a59-ea416e933c99,False,False,8674b148-9bcb-4a16-92c2-10e8fde35e2a,True,False
False,False,Sports bar,False,False,False,False,True,False,False,8dacb7e7-7977-4420-9a7d-58eda84741eb,False,False,ee5efc4c-fc44-4d51-a658-ca48d303e880,False,True
False,False,Off license,False,False,False,False,False,False,False,33e2d423-03c7-4afa-af3f-8cc716675346,False,False,94bd2560-61cf-4a14-9b49-854f09b903b3,False,False
False,False,,False,False,False,False,False,False,False,3af74af4-f3a2-4a47-928d-64d24c236d29,False,False,4de87935-1d1c-404f-83f0-ce06b6bb61d7,False,False
False,False,,False,False,False,False,False,False,False,e7cfb77a-1c26-47fe-b661-8496b5714653,False,False,55a1b23e-5964-42fa-b5bc-352b021f84ea,False,False
False,False,,False,False,False,False,False,False,False,7367e7d2-95f3-4faa-8eb3-3338da709ad6,False,False,1caa89e6-1c12-4331-a33c-466255d91021,False,False
False,False,,False,False,False,False,False,False,False,7a074fde-9176-4290-9b45-8f834a0752e3,False,False,52eb44e8-0cc9-42d5-9c62-0c9c81b3759e,False,False
False,False,,False,False,False,False,False,False,False,f18b1d06-5448-40f8-b98f-114fb1f98f08,False,False,31f8a3bb-b1ce-4747-89ee-546724ff3fbf,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,53314102-b77d-423c-bd03-6deb04941105,False,False,b9f643c2-537f-4038-93ea-6700a68cf929,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,9a32f0a7-3092-4ecc-8701-f72b367ac93c,False,False,8505c0e9-f6a5-4337-a6d1-dd2800b8b57d,True,False
False,False,Canoes. Weekend only,True,False,True,False,False,False,False,ecd43a0d-0ceb-4e86-b9af-b408eee96b18,False,False,87b71dd0-2fc3-4c37-a2ca-99fc94f08a20,False,False
False,False,Monday quiz. Open mic nights 1st Thur/month,True,False,True,False,False,True,False,eeb52bb4-449c-4b35-b25e-c9ff9795e4f0,True,False,f3ea9678-7c10-400f-b4e0-a039c4e0dadb,True,True
False,False,Weatherspoons,False,False,False,False,False,False,False,cdece2d6-cd2d-48bd-be70-2317db1ef773,False,False,c9acd8a9-6965-4b2d-9159-2fbe28ca78bd,False,True
False,True,Traditional pub ,False,False,True,False,False,False,False,d7dccf30-51e4-4766-b25f-34b4eec401c7,False,False,d33b1c2a-5d66-48e4-9ee0-02ba91312dde,False,True
False,False,Gothic decor ,False,False,False,True,False,False,False,f4e708fc-7f10-47d7-a30a-372cbf89f25c,False,False,2eeee1c5-d9df-4181-9d70-62ffe16a8c74,False,False
False,False, Sun 7pm quiz,False,False,False,False,False,False,False,fc458d09-1661-41da-bad9-867e49c720ce,True,False,3fea4554-5452-4d1d-86b2-426d37c978ad,True,True
False,False, ,False,False,False,False,False,False,False,841e85cf-4e8a-442e-bc33-4a13384c66ad,False,False,a946e7a8-f4ca-462b-93e9-e859c6a17da7,False,False
False,False,Epic decor and outdoor seating,False,False,False,False,False,False,False,59127bd0-05e0-4988-984c-fbec6c37c634,False,False,a1fc6396-49a5-436d-b093-a0818ea923eb,False,False
False,False, ,False,False,False,False,False,False,False,5195d970-0ad2-4437-84a1-6cf4c3724f8e,False,False,d994199e-c9e7-476b-8d27-2e98c63b94a1,False,False
False,False,4.2,False,False,True,False,False,False,False,bc32e738-6d62-4be7-bf42-a447723bf076,True,False,1f2cb5c4-cfef-442d-965e-95d74e3f41f4,True,True
False,False,4.1,False,False,False,False,False,False,False,f6bb17a0-473c-4c1c-bec2-6e1392b674f9,False,False,b26bb778-0f40-4e4a-aef3-39ee3ee36d63,False,False
