address,area_identity,category,place,pub_deletion,pub_identity,pub_latitude,pub_longitude,pub_name,rank,station_identity,colour
"2 Upper Tooting Rd, Tooting Bec, London SW17 7TS, UK",fa1a6a3f-9a28-4e98-8114-5daf04677e4b,Bar,ChIJ5Vj7iN4FdkgR3M_TULhj-vE,False,bfe9cb5f-28a3-45b0-94dd-9e0a55860a1e,51.43569494437698,-0.1600460708141327,Wheatsheaf,4.4,1b4bec99-21cb-470b-b7a1-905862ea504c,#0275d8
"78 Norman Rd, London SW19 1BT, UK",fa1a6a3f-9a28-4e98-8114-5daf04677e4b,Restaurant,ChIJE8GcEx0GdkgREBWGISqKuew,False,8bc03630-ea34-4c77-8f1c-cfa15e9a916a,51.41856012843112,-0.185256153345108,The Sultan,4.7,a58067e9-8fd6-4c12-93d0-d5d394116d20,#0275d8
"10 Summerstown, London SW17 0AY, UK",fa1a6a3f-9a28-4e98-8114-5daf04677e4b,Bar,ChIJIZ4Jof8FdkgR9-Ev1s1__yw,False,cf3b7582-9056-4f63-8421-67ff8fc2f156,51.433227739600405,-0.185864008963108,The Corner Pin,4.4,173bc635-51fb-4832-b5dd-0fba6660b95f,#0275d8
"332 Garratt Ln, London SW18 4EJ, UK",fa1a6a3f-9a28-4e98-8114-5daf04677e4b,Bar,ChIJ8UXo6vMFdkgRFH4CaoylEPs,False,dba3ecae-092a-4b7a-b78c-3fa24f1bf51f,51.44288573908561,-0.1891456916928291,The Wandle,4.2,173bc635-51fb-4832-b5dd-0fba6660b95f,#0275d8
"214 Garratt Ln, London SW18 4EA, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Restaurant,ChIJ9yRMMV8PdkgRuwy46pn3z30,False,b2d52630-79bf-457d-98f8-e7bf1de62b39,51.44689727037878,-0.1894890144467353,The Jolly Gardeners,4.4,173bc635-51fb-4832-b5dd-0fba6660b95f,#0275d8
"212 Merton Rd, London SW18 5SW, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJcye5Sl0PdkgRt9aOHcDJh_E,False,3993b00b-0847-4431-9392-ff60a69e1074,51.45055575882024,-0.1994447037577629,Park Tavern,4.1,bb033de5-efb0-425b-b6f0-52c8f8162cc1,#0275d8
"20 Replingham Rd, London SW18 5LS, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Restaurant,ChIJ4_01m0YPdkgRQJ-Pctderbc,False,b953b279-995b-4f94-81a5-b201be523aa1,51.444706299539845,-0.2051527798175811,The Old Fields,4.3,bb033de5-efb0-425b-b6f0-52c8f8162cc1,#0275d8
"94-98 Upper Richmond Rd, London SW15 2SP, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJ__9G1xIPdkgR8b0q3CRTk9E,False,d0b56227-3c66-40d6-81d7-aa19c1f50dea,51.4596665424991,-0.2111827209591865,East Putney Tavern,4.4,1c74b5a3-bfe7-4dd9-881c-7f64965e4da7,#0275d8
"122 Putney High St, London SW15 1RG, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJJ4d8-g0PdkgRuJ8Ad4CaXIE,False,c39e7404-5f5c-4ebf-adaa-3412cb3f1a61,51.462647015457385,-0.216396264731884,The Spotted Horse,4.3,a32b85ec-0385-4203-8488-aa07a5cb1694,
"Putney Wharf, Brewhouse Ln, London SW15 2JQ, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJFaiz5QwPdkgRCMEVLwpR9ng,False,7397e397-0fb2-4dc9-a13e-0e009a3c758a,51.46540087632234,-0.2131601795554161,The Rocket,4.1,4a9ad9f5-240c-4284-85fc-ce4edd6f2536,#0275d8
"90 Fulham High St, London SW6 3LF, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJh69XxHQPdkgRlER83E0_zmk,False,e77e436f-d231-42f2-b45a-cae75e3219d8,51.46946076338509,-0.2103861048817634,Temperance,4.3,4a9ad9f5-240c-4284-85fc-ce4edd6f2536,#0275d8
"871-873 Fulham Rd., London SW6 5HP, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJVVWyP54PdkgRwYr5IUtcOH4,False,111a75e9-2d09-486a-a54e-5992dbc2eca0,51.47400603809464,-0.2070896700024604,The Little Blue Door,4.6,c5d15056-0c1c-42b4-b056-8ee86c3567b5,#0275d8
"1-3 Parsons Grn, London SW6 4UL, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJyZxUsYIPdkgRe7g1tI9aSWw,False,7de6ece6-65fa-4d47-a0af-851f3179dc87,51.474451059720046,-0.2003201097249984,The White Horse,4.3,c5d15056-0c1c-42b4-b056-8ee86c3567b5,#0275d8
"235 New Kings Rd, London SW6 3BN, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJpSXZ4HcPdkgRwaOcHPJXmVA,False,3227e6fa-c80b-44d7-abb9-2b8c5d9dc817,51.47263210301957,-0.199507400393486,Duke on the Green,4.3,c5d15056-0c1c-42b4-b056-8ee86c3567b5,#0275d8
"81 Dawes Rd, London SW6 7DU, UK",27f06f5f-2248-4b0c-b597-1b12a4164209,Bar,ChIJE1Dkp5sPdkgRUM6Aip6Sh6E,False,179ffa7c-b7dc-466d-a498-b181fdb219c9,51.47998830262735,-0.2025691419839859,The Fulham Mitre,4.4,c5d15056-0c1c-42b4-b056-8ee86c3567b5,#0275d8
"65 New Kings Rd, London SW6 4SG, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJHTS4oycPdkgRm0RMp-85XgQ,False,666a1b60-9c50-4f86-b3c6-bcba1d6bf7ff,51.47588382862119,-0.1932290196418762,Brook House,4.3,80fdae17-fd54-48cd-ad21-7cb7e6919f28,#0275d8
"18 Farm Ln, London SW6 1PP, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJncLvzQ4PdkgRbi0L0Pajjho,False,75965700-9d04-4f07-a637-abfdbb49266b,51.48186187973851,-0.1966122910380363,Sixes Social Cricket,4.4,80fdae17-fd54-48cd-ad21-7cb7e6919f28,#0275d8
"515 Fulham Rd., London SW6 1HD, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJiWtdm7UPdkgR7Z-V8z5wink,False,0c448145-6d59-4bd8-abe8-ab0327021ea6,51.48015305020732,-0.1922480016946792,Kona Kai,4.3,80fdae17-fd54-48cd-ad21-7cb7e6919f28,#0275d8
"Walham Grove, London SW6 1QJ, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJYbZdgoUPdkgRrBtAYcMgkBc,False,d1b6f9d8-77ff-4a30-9ed2-6c3d698c341b,51.48291525020651,-0.1964885741472244,The Harwood Arms,4.6,80fdae17-fd54-48cd-ad21-7cb7e6919f28,#0275d8
"374 North End Rd, London SW6 1LY, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJwfTmLYUPdkgRVIHTfOOh7zw,False,77e33190-8e85-464c-8b0a-c0e4412ca130,51.48106990451121,-0.1993913948535919,Simmons Bar,4.5,80fdae17-fd54-48cd-ad21-7cb7e6919f28,#0275d8
"197 Lillie Rd, London SW6 7LW, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJGad2aJcPdkgRuJoS7bZokDg,False,5f52213e-c6e9-4aac-a691-17c4c582d321,51.48384875204346,-0.206998810172081,The Rylston,4.5,e4720990-c466-4b08-9423-bab0bea7a617,
"28a Comeragh Rd, London W14 9HR, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJ57y0-pUPdkgR3zDumJXPaGs,False,d9eddec9-79ea-451a-8281-2633fa3e0d7f,51.4893552097427,-0.2094939351081848,The Curtains Up,4.4,e4720990-c466-4b08-9423-bab0bea7a617,
"187 Greyhound Rd, London W14 9SD, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJQ4yML5YPdkgRcGXiFwVjI44,False,6965daa1-882e-4361-8965-276a02cdd614,51.4865641712198,-0.2108119055628776,The Colton Arms,4.4,177e6ed5-26bd-48e0-bc5b-a4ca06d99a7a,
"157 Hammersmith Rd, London W6 8BS, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJR47EgdMPdkgRD9jqtr_p_BI,False,537c84a3-b54b-488e-9f55-652409df94b0,51.4931096584421,-0.2166292816400528,The Latymers,4.4,177e6ed5-26bd-48e0-bc5b-a4ca06d99a7a,
"29 North End Rd, London W14 8SZ, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJDQ8yt-oPdkgR4BVcKHC-z8I,False,e1981c7d-fc99-45ef-92cf-c4aac6090cfc,51.49437004845741,-0.2103378251194954,The Cumberland Arms,4.4,8bf478b3-2af7-4b43-8374-fb9e9cfd93d7,
"57 Masbro Rd, London W14 0LS, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJH6ka4cMPdkgR3X6Ecl0_xXk,False,c26bd2e6-40d3-48c8-9d1e-9d4fd4af3231,51.49931191064179,-0.216098204255104,The Havelock Tavern,4.4,8bf478b3-2af7-4b43-8374-fb9e9cfd93d7,
"43 Blythe Rd, London W14 0HR, UK",d6404801-5f6d-4fcd-b998-45bc07588574,Bar,ChIJeeHQxSYPdkgRZtVpTK-4_Tw,False,2adfb24e-f964-4a76-8c4f-799f7c704096,51.49717835095715,-0.2162051573395729,The Keep of Brook Green,4.2,8bf478b3-2af7-4b43-8374-fb9e9cfd93d7,
"45 All Saints Rd, London W11 1HE, UK",f54b7658-a904-4e35-bfac-585287f06a64,Bar,ChIJU9qpFRwQdkgRJNJV_9nKxs0,False,7685a7db-c6df-4182-a3c1-c86e94bb099b,51.51883011614109,-0.2045878395438194,The Pelican,4.3,de3a28c7-96da-4bf4-b97e-123f5d29e879,
"45 Woodfield Rd, London W9 2BA, UK",f54b7658-a904-4e35-bfac-585287f06a64,Bar,ChIJSySn1RoQdkgRem2espByQjk,False,97a112a9-31a7-4be6-bae9-0b828715e042,51.52280034352339,-0.2013541013002395,The Union Tavern,4.3,de3a28c7-96da-4bf4-b97e-123f5d29e879,
"89 Westbourne Park Rd, London W2 5QH, UK",f54b7658-a904-4e35-bfac-585287f06a64,Bar,ChIJG_M6kwMQdkgRpah7EzQMmlI,False,e620aa52-3217-4d9c-b733-36b8e5fe71d6,51.51918332206223,-0.1953519880771637,The Cow,4.4,de3a28c7-96da-4bf4-b97e-123f5d29e879,
"6 Christchurch Terrace, London SW3 4AJ, UK",def450bf-c4cf-488e-9602-95a28f6d7020,Bar,ChIJr98oHxMFdkgRaXFZEKDrLho,False,4d2b172a-3f76-4936-af1f-3a9fa3129835,51.48622991990555,-0.1630769670009613,The Surprise,4.4,cf24a53c-522c-400d-8b04-2100a656c8be,#0275d8
"37 Pimlico Rd, London SW1W 8NE, UK",33869d87-05dc-4728-a03a-c94cbab80292,Bar,ChIJOf5i2BkFdkgRCZlpbsEzrJs,False,c1780172-c0ae-4986-9870-c1f41d07186a,51.49055349385193,-0.1523038744926452,The Orange Belgravia,4.2,cf24a53c-522c-400d-8b04-2100a656c8be,#0275d8
"11 Pimlico Rd, London SW1W 8NB, UK",33869d87-05dc-4728-a03a-c94cbab80292,Bar,ChIJSxI5sRkFdkgRisKT3W-D0bQ,False,4b4763d9-f1d4-4967-b6ff-f60295e0b08a,51.49078458787892,-0.1507901027798652,No 11 Pimlico Road,4.1,cf24a53c-522c-400d-8b04-2100a656c8be,#0275d8
"18 Wilton Row, London SW1X 7NR, UK",33869d87-05dc-4728-a03a-c94cbab80292,Bar,ChIJvRUdGzsFdkgRjMb8HOnGdb0,False,2187101a-c4ba-4e73-abba-01f094808673,51.50144912719085,-0.1548891887068748,The Grenadier,4.6,2d8bc308-3f5a-49e9-b3cc-1000f7f406bc,#0275d8
"30 Bruton Pl, London W1J 6NL, UK",632602fe-f847-4e12-9e03-31e3d22aa344,Bar,ChIJ5S5HvysFdkgRGwylZ3xn1W8,False,390c3f91-bd96-45a4-88da-a47c537cfe89,51.511088940398245,-0.1450022310018539,The Guinea Grill,4.5,17aa3af6-908d-4631-ab8c-fcbc1b5a0065,#0275d8
"41-43 Mount St, London W1K 2RX, UK",632602fe-f847-4e12-9e03-31e3d22aa344,Bar,ChIJtxsqpbgEdkgR-yuLYxlwYHw,False,97db9cac-552f-4b75-a212-3f93f8345106,51.50968002259398,-0.1516075059771537,The Audley,4.1,b4cab5b5-ba6c-4e95-8268-2a3333c8d890,
"10A Strathearn Pl, Tyburnia, London W2 2NH, UK",632602fe-f847-4e12-9e03-31e3d22aa344,Bar,ChIJRamCokwFdkgRiotnAZdJF3U,False,bedb5f88-f233-497d-8e1c-f8e553a47d67,51.51350561706712,-0.1711899787187576,"The Victoria, Paddington",4.6,a8133cdc-b739-4555-8fb4-59aaba077df0,#0275d8
"5 Kingdom St, London W2 6PY, UK",f54b7658-a904-4e35-bfac-585287f06a64,Bar,ChIJtacq96sadkgRXjA-cD32_E4,False,e08ad1f3-3943-46cd-bdf5-ce9fdcdef72f,51.51927261408815,-0.1833588257431984,Pergola Paddington,4.0,4b879c91-afea-4ffc-9cc1-dd98c0c36325,#0275d8
"5A Formosa St, London W9 1EE, UK",f54b7658-a904-4e35-bfac-585287f06a64,Bar,ChIJ1VvRi6gadkgRpKdyKQUo8-8,False,8e99b0f2-e61c-4fd6-9e01-f53da76b5f81,51.5244091143768,-0.18497284501791,The Prince Alfred,4.4,4b879c91-afea-4ffc-9cc1-dd98c0c36325,#0275d8
"33 Carlton Vale, London NW6 5EU, UK",f54b7658-a904-4e35-bfac-585287f06a64,Bar,ChIJBZUZtAsQdkgRa7KGnn2AUYE,False,78295944-cac8-4b2c-b9cb-0a439fef22b2,51.5321161156196,-0.1914959773421287,The Carlton Tavern,4.6,feccef0c-4f76-4034-9a19-1bbfc21e332d,#0275d8
"1 Kilburn High Rd, North Maida Vale, London NW6 5SE, UK",3604053e-7d97-4da1-a00f-e65844248107,Bar,ChIJF_9RxAoQdkgRUJ3sTS5gDsE,False,4db0af7c-e9ca-4475-9d0f-0d7ca82d31e8,51.53508789244134,-0.1899506896734237,Queens Arms London,4.3,b6e2acc5-7f7e-4759-be29-c82e9b086114,#0275d8
"96 Clifton Hill, London NW8 0JT, UK",3604053e-7d97-4da1-a00f-e65844248107,Bar,ChIJHzZ71aEadkgRKajagbND7h8,False,ff1be3fe-9942-441e-a9e3-f329d0b65eb2,51.53591730243184,-0.1851820573210716,The Clifton NW8,4.5,618db9d0-6279-4bc2-8602-a6cb9d5b1ffc,#0275d8
"283-285 W End Ln, London NW6 1RD, UK",3604053e-7d97-4da1-a00f-e65844248107,Bar,ChIJB-TbJXkQdkgRSD_hBfkF3zM,False,0252299e-ca2a-4dad-941f-c48bd96d99b6,51.55093874841378,-0.1916827261447906,Alice House,4.2,6af9f964-8a12-4075-b8c9-cce8a9970355,#0275d8
"43 Choumert Rd, London SE15 4PE, UK",973e12de-e093-438f-8878-6337a0555ee8,Bar,ChIJBdJ1rZgDdkgRD1UhE2S44xo,False,c9cb2f10-838b-400b-aaa9-a2a2a4defe64,51.46769131694371,-0.0703181326389312,The Montpelier,4.3,989c19af-5262-4129-b0c2-2beb9ac05c48,#0275d8
"111 Bellenden Rd, London SE15 4QY, UK",973e12de-e093-438f-8878-6337a0555ee8,Bar,ChIJB0NJMJ8DdkgR42KiC24xB8o,False,0b938518-efd3-47e3-bdc8-5c276cf701ef,51.4682153492516,-0.0723673403263092,Prince Albert,4.2,989c19af-5262-4129-b0c2-2beb9ac05c48,#0275d8
"77 Choumert Rd, London SE15 4AR, UK",973e12de-e093-438f-8878-6337a0555ee8,Restaurant,ChIJde4XzJgDdkgR3GLJLRGoy8g,False,b22a8a03-1b58-4aba-b2c8-1098315cfeda,51.46734397774506,-0.0722382590174675,The Victoria Inn,4.3,989c19af-5262-4129-b0c2-2beb9ac05c48,#0275d8
"61-63 Coldharbour Ln, London SE5 9NS, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJ-V-3dX8EdkgRjEGsqtdqOe8,False,9b2e6647-660e-43d8-9e27-a5f06b0ddb54,51.470132642151945,-0.0948509573936462,The Sun of Camberwell,4.2,a6567490-c28e-4c7a-b4b1-6db0653a972a,#0275d8
"246 Brixton Rd, London SW9 6FA, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJcxYevmEEdkgRHqb7wK10g1k,False,12a39cf2-449c-4e3e-b7ca-40622cf386aa,51.4713533601932,-0.1128241047263145,Crown & Anchor,4.4,f23c49ec-fe29-4b7e-8270-86318febdfc4,#0275d8
"38A Kellett Rd, London SW2 1EB, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJoScX4WgEdkgRBpZkNUQQxdM,False,740a2044-a117-4a58-96a4-6861ab0fc8aa,51.45990698456217,-0.1131325587630271,The Effra Hall Tavern,4.5,f23c49ec-fe29-4b7e-8270-86318febdfc4,#0275d8
"Arch 548 Brixton Station Rd, London SW9 8PF, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJf0IolGUEdkgRrY3jv--HqEI,False,b6547495-27e9-4562-9b13-89d0be8007c0,51.46351200133843,-0.1093392446637153,Brixton Brewery Tap Room,4.7,f23c49ec-fe29-4b7e-8270-86318febdfc4,#0275d8
"30 Acre Ln, London SW2 5SG, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJNx7vk0IEdkgRc7UEHYoIzsU,False,f203b61c-9fbe-4ec0-ad8f-aed1da80d216,51.46076596445364,-0.118420198559761,Barrio,4.7,f23c49ec-fe29-4b7e-8270-86318febdfc4,#0275d8
"204 Ferndale Rd, London SW9 8AG, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJG6XAJ10EdkgRvIN4bJSzIbM,False,5e775625-fe5c-49b8-9648-d9f7929eb241,51.463275964798925,-0.1199889555573463,The Duke of Edinburgh,4.2,f23c49ec-fe29-4b7e-8270-86318febdfc4,#0275d8
"123 Acre Ln, Brixton Hill, London SW2 5UA, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJXfsWY0QEdkgRpuATOYzfRyU,False,13177ee7-67ff-42b4-8bd1-4c1f7a91598f,51.45962852287358,-0.1266753673553466,Hope & Anchor,4.1,2bd263ff-b94b-4028-9513-bcc026e1748f,#0275d8
"10 Clapham High St, London SW4 7UT, UK",8aed4e72-6690-4915-88c7-a7047131bf7e,Bar,ChIJlcLPUukFdkgRDpTFJXxzQrY,False,5e4874a1-4ac4-426d-92da-51c761d527cb,51.46496746339659,-0.1304069906473159,Tropix,4.3,2bd263ff-b94b-4028-9513-bcc026e1748f,#0275d8
"33 Bedford Rd, Greater, London SW4 7SQ, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJ91DnDVkEdkgRWKCf40NtvTo,False,eef15e99-0ec1-4296-85b6-530d218819d5,51.46431180103089,-0.1291557401418686,The Falcon,4.2,2bd263ff-b94b-4028-9513-bcc026e1748f,#0275d8
"70 Landor Rd, London SW9 9PH, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJWy5VslsEdkgRh0RoprXzddk,False,d39aa0b0-e9c3-4146-9925-ca1c517d068a,51.46572755206707,-0.1260976865887642,The Landor,4.2,2bd263ff-b94b-4028-9513-bcc026e1748f,#0275d8
"348 Clapham Rd, London SW9 9AR, UK",b6fba238-e15d-4046-add2-5cbd96c5213d,Bar,ChIJY_4H-VkEdkgRT3Lu0LMrE5w,False,938453ab-ad1f-4e95-9b52-7ee678665e4d,51.46877822300554,-0.1270730048418045,The Phoenix,4.2,2bd263ff-b94b-4028-9513-bcc026e1748f,#0275d8
"177 S Lambeth Rd, London SW8 1XP, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,Restaurant,ChIJ1a-_IfQEdkgRVPpNfKKZAEQ,False,c3268e1a-374b-4713-9326-f524d2f4ca87,51.47717058839235,-0.1230104640126228,Canton Arms,4.2,a51a1c60-1fa3-4f11-abe6-142ab250dd1a,#0275d8
"128 Hartington Rd, London SW8 2HJ, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,Bar,ChIJSUulbPcEdkgR_HsA9NjuBfk,False,665a7faf-e518-4918-bdce-acb10e79dcf0,51.47653326887525,-0.1276872307062149,The Cavendish Arms,4.5,083b6bbc-456d-4ad0-9bd3-2e9d28dbd71d,#0275d8
"33 Wilcox Rd, London SW8 2XA, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,Bar,ChIJU1uiH_EEdkgRT7Xo9Novmbw,False,c5ec367b-daee-471d-9d22-052771185713,51.47958050282592,-0.1259448006749153,Nolan's,4.5,083b6bbc-456d-4ad0-9bd3-2e9d28dbd71d,#0275d8
"5 Saint George Wharf Hamilton, House, London SW8 2LE, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,Bar,ChIJFQZLUu4EdkgR4qDiHN-Cy7Y,False,bea4c452-ce54-41a3-beaf-8ca6e2d133a8,51.48563343911166,-0.1270361244678497,The Riverside,4.0,2563cba3-2918-4bb7-a4f5-2795994c1e7d,#0275d8
"Albert Embankment, London SE1 7TY, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,Restaurant,ChIJB_93N-oEdkgRDfeFzZ925CU,False,8cd0994d-4c08-473a-bf11-94b08d3082c6,51.49195966305192,-0.1221682503819465,Tamesis Dock,4.3,2563cba3-2918-4bb7-a4f5-2795994c1e7d,#0275d8
"76 Albert Embankment, London SE11 5AW, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,Bar,ChIJy7mDGuwEdkgRmus24meXJAw,False,33a2aa89-d62a-4962-9655-e21e1ddb2348,51.487884867935136,-0.1224659755825996,Mother Kelly's,4.4,2563cba3-2918-4bb7-a4f5-2795994c1e7d,#0275d8
"112 Vauxhall Walk, London SE11 5ER, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,Bar,ChIJs9x0eOwEdkgRD1LEhbiA3WM,False,013c54a0-e7d1-4da6-bce1-995d7be626c9,51.48870970984984,-0.1208667084574699,The Black Dog,4.3,2563cba3-2918-4bb7-a4f5-2795994c1e7d,#0275d8
"35 Albert Embankment, London SE1 7TL, UK",d41f64bb-46cf-4fc0-892e-4ebf263897a1,Bar,ChIJ74DN5esEdkgRRSK4pftLyH4,False,04738700-75a2-4d5c-864d-de41c81995db,51.48977670037461,-0.1226191967725753,The Rose,4.2,2563cba3-2918-4bb7-a4f5-2795994c1e7d,#0275d8
"87 Noel Rd, Greater, London N1 8HD, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJ1Xw8i14bdkgRsRNbZoPuRfw,False,d0f180bb-334a-4c66-8027-ffa9879ff465,51.53316728209862,-0.098438411951065,The Island Queen,4.3,d2878413-cc97-4454-984d-bb72e04c8bcc,#d9534f
"2 Camden Walk, London N1 8DY, UK",7b9db47d-0a1c-429c-9608-711ed711e845,Bar,ChIJB7K1f2cbdkgRRdHXSVorebM,False,f62b6c54-6847-47f8-8112-f6269578125f,51.53564368431168,-0.1028814911842346,Camden Head,4.3,d2878413-cc97-4454-984d-bb72e04c8bcc,#d9534f
"218 Tower Bridge Rd, London SE1 2UP, UK",75808b33-a6d6-4e79-bc63-cce0831d36a9,Bar,ChIJRV43YZADdkgRVzyZ-ikt8Ik,False,76282d16-e2c6-40c8-96d1-92b81da07619,51.5032686042471,-0.0766508281230926,The Raven Tower Bridge,4.5,343f4043-6347-442f-98da-81f575c30b12,
"15 Trinity Square, Tower Hill, London EC3N 4AA, UK",42591133-6127-4928-a6fc-d0f99e2c3d9a,Bar,ChIJhxV-gk4DdkgRjzZn_iJTdJk,False,139bde09-27ac-4b94-a94e-9a030fffa1a8,51.50973281606403,-0.0785461440682411,The Liberty Bounds,4.2,9a9cba8c-c0d8-4211-af39-154a04ca5e14,
"5 Minories, Aldgate, London EC3N 1BJ, UK",42591133-6127-4928-a6fc-d0f99e2c3d9a,Bar,ChIJWcZluU0DdkgR04oxd9LtlfE,False,4a8884c1-3f3e-4ad8-ad30-15d90ed08b3d,51.513422990625685,-0.0756879150867462,Cococure,3.9,f1fd90e4-502a-4f27-b00f-09eaa4d9db30,#d9534f
"1 Curtain Rd, London EC2A 3JX, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,Bar,ChIJuRFCz7EcdkgRJhtzI4Y11Tg,False,c2d548eb-fa0d-4685-ad65-298a326e7095,51.52211317744654,-0.0811418518424034,Queen of Hoxton,3.9,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"97-113 Curtain Rd, London EC2A 3BS, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,Bar,ChIJN7DLn7ocdkgRAHNTfGExeWY,False,6ce3e404-091d-4e74-82cc-4649ed2c567e,51.52568511795503,-0.0804478302597999,Ballie Ballerson,4.5,08d27125-da1f-4d06-bdc3-ee4604a498d0,
"Unit 3B, 127 Hackney Rd, London E2 8GY, UK",480fafaa-7b2b-4282-a14f-e226e0b20922,Bar,ChIJd0Gm6bccdkgRIZZqh6H_6VM,False,88b8f8e1-ab4c-4659-8c59-79fb38e29086,51.5301382300321,-0.0744276121258735,Alcotraz London,4.8,da3e0e78-55c6-44ac-9110-c0bc2d8436de,
"178 Hoxton St, London N1 5LH, UK",00763a76-7504-4fd1-84e1-57184c44e46f,Bar,ChIJB7Sl_LwcdkgRlwsA2v6gH_o,False,2f149ce3-29c5-4f29-b3cc-de9f72f917b3,51.53310241915548,-0.0799140706658363,Howl At The Moon,4.5,da3e0e78-55c6-44ac-9110-c0bc2d8436de,
"232 Kingsland Rd, Whitmore Estate, London E2 8AX, UK",4670ba4f-8ece-457e-ac1d-b7ab9c8bc4eb,Bar,ChIJrx4282IddkgRTeHNjFC_CEA,False,b47419d0-3ac1-4cce-b89c-d8ff486c24eb,51.53567350709824,-0.0767292827367782,A Bar with Shapes for a Name,4.6,933fbecb-e3c6-4016-bbcd-72303f2c3d06,
"260 Haggerston Rd, London E8 4EP, UK",4670ba4f-8ece-457e-ac1d-b7ab9c8bc4eb,Bar,ChIJtwvIa5QcdkgR6yOSMDFZKFc,False,70584e25-7556-4d3d-9c74-331460dde1e8,51.54013586021341,-0.0745509937405586,Duke of Wellington,4.4,933fbecb-e3c6-4016-bbcd-72303f2c3d06,
"336 Acton Mews, London E8 4EA, UK",4670ba4f-8ece-457e-ac1d-b7ab9c8bc4eb,Bar,ChIJp0hOTk4ddkgRqiFEK4TVoqg,False,ad5b38ca-7444-4e94-8f17-93dd1826bec2,51.537089754135735,-0.0757801160216331,OTHERWORLD VR,4.6,933fbecb-e3c6-4016-bbcd-72303f2c3d06,
"unit a, 28 Hertford Rd, London N1 5QT, UK",4670ba4f-8ece-457e-ac1d-b7ab9c8bc4eb,Other,ChIJSbA7WZYcdkgRM8xb-cWQMt8,False,ef30367b-bbd4-429a-83d8-6af834e2f668,51.53835059609919,-0.078316144645214,Toconoco,4.6,933fbecb-e3c6-4016-bbcd-72303f2c3d06,
"109 Mortimer Rd, London N1 4JY, UK",4670ba4f-8ece-457e-ac1d-b7ab9c8bc4eb,Bar,ChIJ2fyqH5EcdkgRpnNYfwx4wiE,False,88849456-c4ff-4c5a-8ba2-13e503983bcc,51.54274950569612,-0.0791744515299797,The Talbot,4.3,e0366379-9029-4bea-a5f1-80cd6e62f722,
"510b Kingsland Rd, London E8 4AB, UK",4670ba4f-8ece-457e-ac1d-b7ab9c8bc4eb,Bar,ChIJ1TU305McdkgRca2LGIqPjlQ,False,97f2905d-f074-44a7-a26e-011599793af5,51.543952015789095,-0.0758639350533485,Three Sheets,4.8,e0366379-9029-4bea-a5f1-80cd6e62f722,
